label,text
0,"Muhammad said], ""O women! Give to charity, for I have seen that the majority of the dwellers of Hell-Fire were women.""\nAllah’s Apostle (The blessing and peace of Allah be upon him) said: ""In Paradise there is a pavilion made of a single hollow pearl sixty miles wide, in each corner of which there are wives who will not see those in the other corners; and the believers will visit and enjoy them.""[15] \n\nSo there is some reason to believe that many women will end up in hell for trifling reasons and those who do not will wait in corners of a pavilion.  I am sure theologians have more reasonable views, but this is what is written.  No liberty even after death."
0,"Turn on the television. \n\nThe mass media, video games, lack of traditional family values have had a great impact on today's youth.  \n\nToday we live in a world where being a thug with a grill and pullin' ladies that have been scarred by life is cool.  In fact if you work hard enough at it you can spread a message on how to live a short and shallow life.  \n\nPeople also rather get diamond necklaces for their dogs instead of helping someone who is starving to death.  \n\nWhat kind of society do we live in that places material gain above a human life.  Sure, we are a powerful nation...we shouldn't fear an attack from a terrorist, we need to really pay attention to what we are teaching our future generations.\n\nHopefully we can make a change!\nPeace..."
0,"Regretfully, nothing can cause them to repent!\n\n""16:27 Then he said, I pray thee therefore, father, that thou wouldest send him to my father's house: 16:28 For I have five brethren; that he may testify unto them, lest they also come into this place of torment.\n16:29 Abraham saith unto him, They have Moses and the prophets; let them hear them.\n16:30 And he said, Nay, father Abraham: but if one went unto them from the dead, they will repent.\n16:31 And he said unto him, If they hear not Moses and the prophets, neither will they be persuaded, though one rose from the dead.\nBible, Luke 16:27"
0,"And you believed it??\n\nHA!!!!\n\nNo one should take the Bible seriously, at least not as a scientific textbook.\n\nIt was written by ignorant, superstitious Bronze Age nomads who knew nothing of modern science and biological specifics."
0,"It's called 'do as I say, not as I do."" A shocking number of people follow that logic and don't think anything of it. \n\nHonestly though, I don't think alot of people know to practice what they preach unfortunately."
0,"This is the only passage I could think of and one needs wisdom to understand what Sosomon writes here.\n Ecclesiastes 7:1\n A good name is better than precious ointment,And the day of death than the day of one’s birth;"
0,I think people play mind games out of boredom - to entertain themselves by playing with other people's lives.  Immaturity plays a big role in these games and people usually outgrow the need to have excessive attention paid to them when they are in their 30's.  Then they are sure of themselves and don't need to experiment on other people.
0,"The greatest cartoon strip of all time. I remember when my mom bought the anthologies and I would sit for hours reading them. The best part about them was the factthat most of the jokes were meant for adult brains. I realized that when I read the one where Calvin is upset that McDonald's and Wal-Mart aren't available directly into our homes. Or when he offers a bowl of lukewarm pudding (signifying his liquified brain) to his idol, the television."
0,"Naw, they are scared of me.  Afraid I'll turn them into a cute, snuggly bunny!"
0,"You are best treating the meaning as ""god alone.."" because the word ""only"" can be misinterpreted and therefore badly translated. For example see the difference between ""Only God passes judgement on me"" and ""God only passes judgement on me"" (which suggests he won't do so on anyone else).\n\nSo I would go along with -  Deus solus me iudicare potest.\nFor emphasis - Deus unus me iudicare potest.\n\nDon't try the ""tantum deus.."" line as that doesn't make sense and isn't even all Latin!"
